128,96	-1,0649
129,05	-1,0649
129,13	-1,0650
129,21	-1,0651
129,30	-1,0651
129,38	-1,0652
129,46	-1,0652
129,55	-1,0652
129,63	-1,0653
129,71	-1,0653
129,80	-1,0654
129,88	-1,0654
129,96	-1,0655
130,05	-1,0656
130,13	-1,0656
130,21	-1,0657
130,30	-1,0658
130,38	-1,0659
130,46	-1,0659
130,55	-1,0659
130,63	-1,0660
130,71	-1,0660
130,80	-1,0660
130,88	-1,0661
130,96	-1,0662
131,05	-1,0663
131,13	-1,0663
131,21	-1,0663
131,30	-1,0663
131,38	-1,0664
131,46	-1,0665
131,55	-1,0665
131,63	-1,0665
131,71	-1,0666
131,80	-1,0667
131,88	-1,0667
131,96	-1,0667
132,05	-1,0667
132,13	-1,0668
132,21	-1,0668
132,30	-1,0669
132,38	-1,0668
132,46	-1,0669
132,55	-1,0669
132,63	-1,0669
132,71	-1,0669
132,80	-1,0670
132,88	-1,0670
132,96	-1,0670
133,05	-1,0671
133,13	-1,0671
133,21	-1,0672
133,30	-1,0672
133,38	-1,0672
133,46	-1,0672
133,55	-1,0672
133,63	-1,0672
133,71	-1,0673
133,80	-1,0673
133,88	-1,0673
133,96	-1,0674
134,05	-1,0675
134,13	-1,0676
134,21	-1,0676
134,30	-1,0676
134,38	-1,0677
134,46	-1,0677
134,55	-1,0679
134,63	-1,0680
134,71	-1,0682
134,80	-1,0682
134,88	-1,0682
134,96	-1,0683
135,05	-1,0684
135,13	-1,0686
135,21	-1,0686
135,30	-1,0687
135,38	-1,0688
135,46	-1,0689
135,55	-1,0689
135,63	-1,0690
135,71	-1,0690
135,80	-1,0691
135,88	-1,0692
135,96	-1,0693
136,05	-1,0693
136,13	-1,0693
136,21	-1,0694
136,30	-1,0695
136,38	-1,0695
136,46	-1,0695
136,55	-1,0696
136,63	-1,0696
136,71	-1,0696
136,80	-1,0697
136,88	-1,0698
136,96	-1,0699
137,05	-1,0699
137,13	-1,0700
137,21	-1,0701
137,30	-1,0701
137,38	-1,0702
137,46	-1,0702
137,55	-1,0703
137,63	-1,0705
137,71	-1,0706
137,80	-1,0708
137,88	-1,0709
137,96	-1,0709
138,05	-1,0710
138,13	-1,0711
138,21	-1,0713
138,30	-1,0714
138,38	-1,0714
138,46	-1,0715
138,55	-1,0716
138,63	-1,0717
138,71	-1,0719
138,79	-1,0720
138,88	-1,0721
138,96	-1,0722
139,04	-1,0723
139,13	-1,0725
139,21	-1,0726
139,30	-1,0727
139,38	-1,0729
139,46	-1,0730
139,55	-1,0732
139,63	-1,0734
139,71	-1,0735
139,80	-1,0737
139,88	-1,0739
139,96	-1,0740
140,05	-1,0742
140,13	-1,0744
140,21	-1,0745
140,30	-1,0747
140,38	-1,0749
140,46	-1,0750
140,54	-1,0751
140,63	-1,0752
140,71	-1,0753
140,79	-1,0754
140,88	-1,0755
140,96	-1,0756
141,04	-1,0758
141,13	-1,0760
141,21	-1,0761
141,29	-1,0763
141,38	-1,0765
141,46	-1,0766
141,55	-1,0768
141,63	-1,0769
141,71	-1,0770
141,80	-1,0772
141,88	-1,0773
141,96	-1,0775
142,04	-1,0776
142,13	-1,0777
142,21	-1,0779
142,30	-1,0780
142,38	-1,0781
142,46	-1,0782
142,55	-1,0784
142,63	-1,0785
142,71	-1,0786
142,80	-1,0788
142,88	-1,0790
142,96	-1,0791
143,05	-1,0792
143,13	-1,0794
143,21	-1,0795
143,29	-1,0797
143,38	-1,0798
143,46	-1,0800
143,54	-1,0801
143,63	-1,0803
143,71	-1,0804
143,79	-1,0805
143,88	-1,0807
143,96	-1,0809
144,04	-1,0811
144,13	-1,0812
144,21	-1,0813
144,29	-1,0815
144,38	-1,0817
144,46	-1,0818
144,54	-1,0819
144,63	-1,0821
144,71	-1,0822
144,79	-1,0824
144,88	-1,0826
144,96	-1,0827
145,04	-1,0829
145,13	-1,0831
145,21	-1,0832
145,29	-1,0834
145,38	-1,0836
145,46	-1,0837
145,54	-1,0839
145,63	-1,0840
145,71	-1,0842
145,79	-1,0844
145,88	-1,0845
145,96	-1,0847
146,04	-1,0849
146,13	-1,0850
146,21	-1,0852
146,29	-1,0852
146,38	-1,0854
146,46	-1,0856
146,54	-1,0859
146,63	-1,0860
146,71	-1,0861
146,79	-1,0863
146,88	-1,0864
146,96	-1,0866
147,04	-1,0868
147,13	-1,0869
147,21	-1,0871
147,29	-1,0873
147,38	-1,0874
147,46	-1,0876
147,54	-1,0877
147,63	-1,0878
147,71	-1,0880
147,79	-1,0882
147,88	-1,0884
147,96	-1,0885
148,04	-1,0886
148,13	-1,0886
148,21	-1,0888
148,29	-1,0888
148,38	-1,0890
148,46	-1,0891
148,54	-1,0891
148,63	-1,0892
148,71	-1,0893
148,79	-1,0893
148,88	-1,0893
148,96	-1,0894
149,04	-1,0894
149,13	-1,0894
149,21	-1,0894
149,29	-1,0894
149,38	-1,0894
149,46	-1,0893
149,54	-1,0893
149,63	-1,0893
149,71	-1,0892
149,79	-1,0890
149,88	-1,0890
149,96	-1,0889
150,04	-1,0888
150,13	-1,0887
150,21	-1,0885
150,29	-1,0884
150,38	-1,0882
150,46	-1,0881
150,54	-1,0879
150,63	-1,0876
150,71	-1,0874
150,79	-1,0871
150,88	-1,0869
150,96	-1,0867
151,04	-1,0865
151,13	-1,0863
151,21	-1,0860
151,29	-1,0857
151,38	-1,0854
151,46	-1,0851
151,54	-1,0849
151,63	-1,0846
151,71	-1,0844
151,79	-1,0841
151,88	-1,0838
151,96	-1,0835
152,05	-1,0832
152,13	-1,0829
152,21	-1,0825
152,29	-1,0822
152,38	-1,0819
152,46	-1,0816
152,55	-1,0813
152,63	-1,0809
152,71	-1,0805
152,79	-1,0801
152,88	-1,0798
152,96	-1,0794
153,05	-1,0790
153,13	-1,0787
153,21	-1,0783
153,29	-1,0779
153,38	-1,0775
153,46	-1,0772
153,55	-1,0768
153,63	-1,0764
153,71	-1,0760
153,80	-1,0755
153,88	-1,0752
153,96	-1,0748
154,05	-1,0744
154,13	-1,0740
154,21	-1,0736
154,30	-1,0732
154,38	-1,0728
154,46	-1,0725
154,55	-1,0721
154,63	-1,0718
154,71	-1,0713
154,80	-1,0710
154,88	-1,0706
154,96	-1,0703
155,05	-1,0700
155,13	-1,0696
155,21	-1,0693
155,30	-1,0690
155,38	-1,0687
155,46	-1,0682
155,55	-1,0679
155,63	-1,0676
155,71	-1,0673
155,80	-1,0669
155,88	-1,0665
155,96	-1,0662
156,05	-1,0658
156,13	-1,0654
156,21	-1,0651
156,30	-1,0648
156,38	-1,0645
156,46	-1,0642
156,55	-1,0639
156,63	-1,0636
156,71	-1,0632
156,80	-1,0629
156,88	-1,0626
156,96	-1,0623
157,05	-1,0620
157,13	-1,0616
157,21	-1,0613
157,30	-1,0610
157,38	-1,0607
157,46	-1,0604
157,55	-1,0601
157,63	-1,0598
157,71	-1,0595
157,80	-1,0593
157,88	-1,0590
157,96	-1,0588
158,05	-1,0585
158,13	-1,0582
158,21	-1,0578
158,30	-1,0576
158,38	-1,0574
158,46	-1,0571
158,55	-1,0568
158,63	-1,0566
158,71	-1,0562
158,80	-1,0559
158,88	-1,0556
158,96	-1,0554
159,05	-1,0551
159,13	-1,0548
159,21	-1,0545
159,30	-1,0542
159,38	-1,0539
159,46	-1,0536
159,55	-1,0532
159,63	-1,0530
159,71	-1,0527
159,80	-1,0524
159,88	-1,0521
159,96	-1,0518
160,05	-1,0516
160,13	-1,0514
160,21	-1,0512
160,30	-1,0509
160,38	-1,0506
160,46	-1,0504
160,55	-1,0501
160,63	-1,0499
160,71	-1,0496
160,80	-1,0494
160,88	-1,0492
160,96	-1,0490
161,05	-1,0487
161,13	-1,0484
161,21	-1,0482
161,30	-1,0479
161,38	-1,0476
161,46	-1,0473
161,55	-1,0471
161,63	-1,0468
161,71	-1,0465
161,80	-1,0463
161,88	-1,0460
161,96	-1,0457
162,05	-1,0454
162,13	-1,0451
162,21	-1,0448
162,30	-1,0447
162,38	-1,0444
162,46	-1,0442
162,55	-1,0440
162,63	-1,0437
162,71	-1,0434
162,80	-1,0432
162,88	-1,0430
162,96	-1,0427
163,05	-1,0425
163,13	-1,0423
163,21	-1,0421
163,30	-1,0418
163,38	-1,0416
163,46	-1,0415
163,55	-1,0413
163,63	-1,0411
163,71	-1,0409
163,80	-1,0407
163,88	-1,0406
163,96	-1,0405
164,05	-1,0403
164,13	-1,0401
164,21	-1,0400
164,30	-1,0399
164,38	-1,0398
164,46	-1,0397
164,55	-1,0396
164,63	-1,0395
164,71	-1,0393
164,80	-1,0392
164,88	-1,0391
164,96	-1,0391
165,05	-1,0390
165,13	-1,0389
165,21	-1,0388
165,30	-1,0387
165,38	-1,0386
165,46	-1,0385
165,55	-1,0384
165,63	-1,0383
165,71	-1,0382
165,80	-1,0381
165,88	-1,0380
165,96	-1,0379
166,05	-1,0379
166,13	-1,0378
166,21	-1,0378
166,30	-1,0377
166,38	-1,0376
166,46	-1,0376
166,55	-1,0376
166,63	-1,0375
166,71	-1,0375
166,80	-1,0375
166,88	-1,0374
166,96	-1,0374
167,05	-1,0374
167,13	-1,0373
167,21	-1,0373
167,30	-1,0373
167,38	-1,0373
167,46	-1,0373
167,55	-1,0373
167,63	-1,0372
167,71	-1,0371
167,80	-1,0371
167,88	-1,0371
167,96	-1,0370
168,05	-1,0370
168,13	-1,0369
168,21	-1,0369
168,30	-1,0368
168,38	-1,0368
168,46	-1,0368
168,55	-1,0367
168,63	-1,0367
168,71	-1,0366
168,80	-1,0366
168,88	-1,0366
168,96	-1,0365
169,05	-1,0365
169,13	-1,0365
169,21	-1,0365
169,30	-1,0365
169,38	-1,0365
169,46	-1,0364
169,55	-1,0363
169,63	-1,0363
169,71	-1,0363
169,80	-1,0362
169,88	-1,0361
169,96	-1,0361
170,05	-1,0361
170,13	-1,0361
170,21	-1,0360
170,30	-1,0359
170,38	-1,0359
170,46	-1,0358
170,55	-1,0358
170,63	-1,0358
170,71	-1,0357
170,80	-1,0356
170,88	-1,0356
170,96	-1,0355
171,05	-1,0355
171,13	-1,0355
171,21	-1,0354
171,30	-1,0354
171,38	-1,0353
171,46	-1,0353
171,55	-1,0353
171,63	-1,0352
171,71	-1,0352
171,80	-1,0351
171,88	-1,0350
171,96	-1,0350
172,05	-1,0349
172,13	-1,0348
172,21	-1,0348
172,30	-1,0347
172,38	-1,0347
172,46	-1,0347
172,55	-1,0345
172,63	-1,0345
172,71	-1,0345
172,80	-1,0344
172,88	-1,0344
172,96	-1,0344
173,05	-1,0343
173,13	-1,0343
173,21	-1,0342
173,30	-1,0342
173,38	-1,0341
173,46	-1,0341
173,55	-1,0340
173,63	-1,0339
173,71	-1,0338
173,80	-1,0338
173,88	-1,0338
173,96	-1,0337
174,05	-1,0337
174,13	-1,0337
174,21	-1,0336
174,30	-1,0336
174,38	-1,0335
174,46	-1,0334
174,55	-1,0334
174,63	-1,0334
174,71	-1,0333
174,80	-1,0333
174,88	-1,0332
174,96	-1,0332
175,05	-1,0332
175,13	-1,0332
175,21	-1,0331
175,30	-1,0330
175,38	-1,0330
175,46	-1,0330
175,55	-1,0329
175,63	-1,0329
175,71	-1,0329
175,80	-1,0329
175,88	-1,0329
175,96	-1,0329
176,05	-1,0327
176,13	-1,0327
176,21	-1,0327
176,30	-1,0326
176,38	-1,0326
176,46	-1,0326
176,55	-1,0325
176,63	-1,0324
176,71	-1,0324
176,80	-1,0324
176,88	-1,0323
176,96	-1,0323
177,05	-1,0323
177,13	-1,0322
177,21	-1,0322
177,30	-1,0322
177,38	-1,0321
177,46	-1,0321
177,55	-1,0321
177,63	-1,0320
177,71	-1,0320
177,80	-1,0320
177,88	-1,0320
177,96	-1,0319
178,05	-1,0319
178,13	-1,0319
178,21	-1,0318
178,30	-1,0318
178,38	-1,0318
178,46	-1,0317
178,55	-1,0317
178,63	-1,0317
178,71	-1,0317
178,80	-1,0316
178,88	-1,0316
178,96	-1,0316
179,05	-1,0316
179,13	-1,0316
179,21	-1,0317
179,30	-1,0317
179,38	-1,0317
179,46	-1,0318
179,55	-1,0319
179,63	-1,0320
179,71	-1,0320
179,80	-1,0321
179,88	-1,0322
179,96	-1,0323
180,05	-1,0324
180,13	-1,0325
180,21	-1,0325
180,30	-1,0326
180,38	-1,0327
180,46	-1,0328
180,55	-1,0328
180,63	-1,0329
180,71	-1,0329
180,80	-1,0330
180,88	-1,0331
180,96	-1,0332
181,05	-1,0333
181,13	-1,0333
181,21	-1,0334
181,30	-1,0335
181,38	-1,0336
181,46	-1,0337
181,55	-1,0338
181,63	-1,0338
181,71	-1,0339
181,80	-1,0339
181,88	-1,0340
181,96	-1,0340
182,05	-1,0340
182,13	-1,0342
182,21	-1,0342
182,30	-1,0342
182,38	-1,0342
182,46	-1,0343
182,55	-1,0344
182,63	-1,0344
182,71	-1,0345
182,80	-1,0345
182,88	-1,0346
182,96	-1,0346
183,05	-1,0347
183,13	-1,0347
183,21	-1,0348
183,30	-1,0349
183,38	-1,0349
183,46	-1,0350
183,55	-1,0351
183,63	-1,0350
183,71	-1,0351
183,79	-1,0351
183,88	-1,0352
183,96	-1,0352
184,04	-1,0353
184,13	-1,0353
184,21	-1,0354
184,30	-1,0354
184,38	-1,0354
184,46	-1,0355
184,54	-1,0356
184,63	-1,0356
184,71	-1,0357
184,80	-1,0358
184,88	-1,0357
184,96	-1,0358
185,04	-1,0358
185,13	-1,0359
185,21	-1,0360
185,29	-1,0361
185,38	-1,0362
185,46	-1,0363
185,54	-1,0363
185,63	-1,0365
185,71	-1,0366
185,79	-1,0366
185,88	-1,0368
185,96	-1,0369
186,04	-1,0370
186,13	-1,0371
186,21	-1,0372
186,29	-1,0373
186,38	-1,0374
186,46	-1,0375
186,54	-1,0376
186,63	-1,0378
186,71	-1,0380
186,79	-1,0381
186,88	-1,0382
186,96	-1,0384
187,04	-1,0386
187,13	-1,0388
187,21	-1,0389
187,29	-1,0390
187,38	-1,0392
187,46	-1,0394
187,54	-1,0395
187,63	-1,0397
187,71	-1,0399
187,79	-1,0401
187,88	-1,0402
187,96	-1,0405
188,04	-1,0406
188,13	-1,0407
188,21	-1,0409
188,29	-1,0410
188,38	-1,0411
188,46	-1,0413
188,54	-1,0414
188,63	-1,0415
188,71	-1,0417
188,79	-1,0418
188,88	-1,0419
188,96	-1,0421
189,04	-1,0423
189,13	-1,0424
189,21	-1,0425
189,29	-1,0427
189,38	-1,0429
189,46	-1,0430
189,54	-1,0432
189,63	-1,0433
189,71	-1,0434
189,79	-1,0435
189,88	-1,0436
189,96	-1,0438
190,04	-1,0439
190,13	-1,0441
190,21	-1,0442
190,29	-1,0443
190,38	-1,0445
190,46	-1,0447
190,54	-1,0448
190,63	-1,0450
190,71	-1,0452
190,79	-1,0453
190,88	-1,0455
190,96	-1,0456
191,04	-1,0457
191,13	-1,0459
191,21	-1,0460
191,29	-1,0462
191,38	-1,0463
191,46	-1,0465
191,54	-1,0466
191,63	-1,0467
191,71	-1,0469
191,79	-1,0471
191,88	-1,0472
191,96	-1,0474
192,04	-1,0476
192,13	-1,0477
192,21	-1,0479
192,29	-1,0480
192,38	-1,0481
192,46	-1,0482
192,54	-1,0484
192,63	-1,0485
192,71	-1,0487
192,79	-1,0489
192,88	-1,0490
192,96	-1,0491
193,04	-1,0492
193,13	-1,0494
193,21	-1,0495
193,29	-1,0496
193,38	-1,0497
193,46	-1,0499
193,54	-1,0499
193,63	-1,0500
193,71	-1,0501
193,79	-1,0501
193,88	-1,0501
193,96	-1,0502
194,04	-1,0503
194,13	-1,0503
194,21	-1,0503
194,29	-1,0504
194,38	-1,0504
194,46	-1,0505
194,54	-1,0505
194,63	-1,0505
194,71	-1,0505
194,79	-1,0505
194,88	-1,0505
194,96	-1,0505
195,04	-1,0505
195,13	-1,0505
195,21	-1,0505
195,29	-1,0505
195,38	-1,0505
195,46	-1,0505
195,54	-1,0505
195,63	-1,0505
195,71	-1,0505
195,79	-1,0505
195,88	-1,0505
195,96	-1,0505
196,04	-1,0505
196,13	-1,0505
196,21	-1,0505
196,29	-1,0505
196,38	-1,0504
196,46	-1,0504
196,54	-1,0504
196,63	-1,0503
196,71	-1,0503
196,79	-1,0503
196,88	-1,0503
196,96	-1,0503
197,04	-1,0502
197,13	-1,0502
197,21	-1,0502
197,29	-1,0502
197,38	-1,0502
197,46	-1,0502
197,54	-1,0501
197,63	-1,0501
197,71	-1,0500
197,79	-1,0500
197,88	-1,0500
197,96	-1,0499
198,04	-1,0500
198,13	-1,0500
198,21	-1,0500
198,29	-1,0500
198,38	-1,0500
198,46	-1,0500
198,54	-1,0501
198,63	-1,0501
198,71	-1,0501
198,79	-1,0501
198,88	-1,0502
198,96	-1,0502
199,04	-1,0502
199,13	-1,0502
199,21	-1,0502
199,29	-1,0502
199,38	-1,0502
199,46	-1,0502
199,54	-1,0502
199,63	-1,0503
199,71	-1,0503
199,79	-1,0503
199,88	-1,0504
199,96	-1,0505
200,04	-1,0505
200,12	-1,0506
200,21	-1,0507
200,29	-1,0508
200,37	-1,0508
200,46	-1,0508
200,54	-1,0508
200,63	-1,0508
200,71	-1,0508
200,79	-1,0507
200,87	-1,0507
200,96	-1,0507
201,04	-1,0506
201,12	-1,0506
201,21	-1,0506
201,29	-1,0505
201,37	-1,0504
201,46	-1,0504
201,54	-1,0504
201,62	-1,0504
201,71	-1,0504
201,79	-1,0504
201,87	-1,0504
201,96	-1,0504
202,04	-1,0503
202,12	-1,0503
202,21	-1,0503
202,29	-1,0502
202,37	-1,0502
202,46	-1,0502
202,54	-1,0502
202,62	-1,0501
202,71	-1,0501
202,79	-1,0501
202,87	-1,0501
202,96	-1,0500
203,04	-1,0500
203,12	-1,0500
203,21	-1,0499
203,29	-1,0500
203,37	-1,0500
203,46	-1,0499
203,54	-1,0500
203,62	-1,0500
203,71	-1,0499
203,79	-1,0499
203,87	-1,0500
203,96	-1,0500
204,04	-1,0501
204,12	-1,0502
204,21	-1,0502
204,29	-1,0502
204,37	-1,0502
204,46	-1,0502
204,54	-1,0503
204,62	-1,0502
204,71	-1,0502
204,79	-1,0502
204,87	-1,0502
204,96	-1,0503
205,04	-1,0503
205,12	-1,0504
205,21	-1,0504
205,29	-1,0504
205,37	-1,0504
205,46	-1,0504
205,54	-1,0503
205,62	-1,0503
205,71	-1,0503
205,79	-1,0503
205,87	-1,0503
205,96	-1,0502
206,04	-1,0501
206,12	-1,0501
206,21	-1,0501
206,29	-1,0501
206,37	-1,0500
206,46	-1,0500
206,54	-1,0500
206,62	-1,0499
206,71	-1,0498
206,79	-1,0497
206,87	-1,0497
206,96	-1,0497
207,04	-1,0497
207,12	-1,0497
207,21	-1,0496
207,29	-1,0495
207,37	-1,0495
207,46	-1,0494
207,54	-1,0493
207,62	-1,0493
207,71	-1,0493
207,79	-1,0493
207,87	-1,0493
207,96	-1,0493
208,04	-1,0492
208,12	-1,0491
208,21	-1,0491
208,29	-1,0491
208,37	-1,0491
208,46	-1,0491
208,54	-1,0490
208,62	-1,0490
208,71	-1,0490
208,79	-1,0489
208,87	-1,0489
208,96	-1,0489
209,04	-1,0488
209,12	-1,0488
209,21	-1,0488
209,29	-1,0488
209,37	-1,0488
209,46	-1,0488
209,54	-1,0489
209,62	-1,0489
209,71	-1,0489
209,79	-1,0490
209,87	-1,0490
209,96	-1,0490
210,04	-1,0491
210,12	-1,0491
210,21	-1,0492
210,29	-1,0492
210,37	-1,0492
210,46	-1,0492
210,54	-1,0494
210,62	-1,0494
210,71	-1,0495
210,79	-1,0495
210,87	-1,0496
210,96	-1,0497
211,04	-1,0497
211,12	-1,0498
211,21	-1,0499
211,29	-1,0499
211,37	-1,0500
211,46	-1,0500
211,54	-1,0501
211,62	-1,0501
211,71	-1,0502
211,79	-1,0503
211,87	-1,0504
211,96	-1,0504
212,04	-1,0504
212,12	-1,0505
212,21	-1,0505
212,29	-1,0506
212,37	-1,0506
212,46	-1,0507
212,54	-1,0507
212,62	-1,0508
212,71	-1,0508
212,79	-1,0509
212,87	-1,0509
212,96	-1,0510
213,04	-1,0510
213,12	-1,0511
213,21	-1,0511
213,29	-1,0512
213,37	-1,0512
213,46	-1,0512
213,54	-1,0513
213,62	-1,0513
213,71	-1,0513
213,79	-1,0513
213,87	-1,0513
213,96	-1,0513
214,04	-1,0513
214,12	-1,0512
214,21	-1,0511
214,29	-1,0512
214,37	-1,0512
214,46	-1,0511
214,54	-1,0510
214,62	-1,0510
214,71	-1,0509
214,79	-1,0509
214,87	-1,0509
214,96	-1,0508
215,04	-1,0507
215,12	-1,0506
215,21	-1,0505
215,29	-1,0505
215,37	-1,0504
215,46	-1,0503
215,54	-1,0502
215,62	-1,0502
215,71	-1,0502
215,79	-1,0501
215,87	-1,0500
215,96	-1,0500
216,04	-1,0499
216,12	-1,0499
216,21	-1,0499
216,29	-1,0499
216,37	-1,0498
216,46	-1,0497
216,54	-1,0496
216,62	-1,0495
